"";"Sample1";"Sample2";"Sample3";"Sample4";"Sample5";"Sample6";"Sample7";"Sample8";"Sample9";"Sample10";"Sample11";"Sample12";"Sample13";"Sample14";"Sample15";"Sample16"
"KBTBD12";3,01778625591436;3,63554990214571;-0,914919636689547;-2,29068636068713;-2,29068636068713;-2,29068636068713;5,4507437332425;4,28203724776273;-1,3184556827865;3,74629338402898;1,86989630919682;4,95409660059275;6,1484383190834;5,81435505919673;5,97093792793225;4,25351330468394
"LINC00839";-0,828189727636344;1,73613387964119;0,241673911089031;-2,29068636068713;5,66191454652127;4,4206584531948;3,66935452341969;-2,29068636068713;-1,97980193658806;-2,29068636068713;-2,29068636068713;2,41592758602899;3,42278373971923;6,1215538141632;4,66292942746544;-2,29068636068713
"DDX3Y";4,0314795266866;-2,29068636068713;-0,223696249971054;2,48742154595439;4,01822245683117;4,95522694272611;5,05872750956278;4,28203724776273;6,86277994090061;5,60990866525524;-2,29068636068713;7,13653982729684;5,92837895463194;1,47112413450527;-1,30256456688015;5,97813373343911
"IGFL1";0,999036433114978;-1,0331145772798;1,31402611406034;-0,93726059374719;7,05430957966748;5,46694589140827;6,09618250213341;-0,36818917413279;6,32402655812138;-1,39371263526315;1,12180993331313;-0,711008770848876;0,142858705533339;7,29797988741793;-0,308540546437019;2,47350900208458
"STRA6";-2,29068636068713;-1,0331145772798;5,36356018473767;-0,00145573358346223;0,57532389381023;-2,29068636068713;7,1918208821573;2,69566317742675;-1,15164941655926;3,36963631679382;2,36006306863299;1,12838370009554;1,57178565049615;1,33089009650602;4,35811975682206;8,66392500385209
"GSTA1";6,54145929656447;-2,29068636068713;0,875272107906064;-2,29068636068713;1,54522400978115;6,4438465169314;1,2119810327855;2,41623523359946;-2,29068636068713;-1,39371263526315;1,22682692850811;-2,29068636068713;-2,29068636068713;4,5798787961785;3,77327514052283;-2,29068636068713
"COL9A2";4,26482269705968;5,77571784825041;0,875272107906064;0,842861950696878;3,2022318352577;1,14112702455744;9,1475701768658;1,96784100106267;7,33101944370895;7,2201205001748;6,10964799531275;8,11448381554658;8,47098215274742;8,80397217558251;9,48757777141794;8,72422812637745
"GIPR";-2,29068636068713;5,33225207406357;0,693341028763716;-1,46076315014595;1,14028974313375;-2,29068636068713;5,40586985126921;-2,29068636068713;5,46084018028207;6,02148064569972;2,16242104821;5,24058058266642;4,48227691684377;4,89830408414724;4,63984889296576;4,58701686517121
"S100A3";-2,29068636068713;6,33875794301697;-0,0513488908048067;1,45793071801181;-0,122461166652453;0,00696574038001862;7,82314358167452;7,18353702643663;2,87393293042416;4,14867904142458;0,885622397928695;2,11114430656;6,39852304721466;3,56632546446783;5,78883388954104;7,28200579499492
"ARHGAP40";1,6206973640127;6,80638558676126;3,65445778393262;-0,93726059374719;4,65551274852573;-2,29068636068713;7,88795913380207;0,427746048116402;6,19834751563812;5,52135877420947;4,16597281189777;6,66284465049039;4,77628182527577;8,21878690014988;6,95228420489459;7,00667526576791
"GABRE";1,44168490027444;7,73749234646486;3,04362309057231;3,05475004163674;1,86105602819242;-2,29068636068713;6,74491031385891;7,74403051095687;1,78577718601563;7,64655341603939;3,96811848488872;5,98680671554189;5,79447018499255;6,39976548158091;9,43029946313553;8,05015242676771
"NLRP2";2,73634711494815;-0,371590541140561;4,14563275271719;-1,46076315014595;0,0860600379384788;-2,29068636068713;-1,11415763632757;-1,52710769584612;-1,97980193658806;-0,632868343958053;6,04649164353411;-0,83629900924862;-2,29068636068713;6,91153316999733;5,66283398719244;1,72981148376803
