"";"x"
"KCTD15";-1,09810114971931
"PLIN5";-0,608602544017773
"FAM95A";-0,994009414579272
"VWCE";-1,25416534740046
"LOC101928058";-1,00210687143435
"ZNF615";-0,953100166976795
"CELF6";-1,52851913053409
"KRT14";-0,00502990456204827
"ELFN1-AS1";0,677789417856046
"KRT79_mRNA";-0,520913582813084
"HOXD9";-1,07822905035944
"ZNF404";-1,57490949721165
"LOXL4";-0,784698797645458
"KCNH4";-1,40146065252093
"TRPV3";-1,22859550425205
"WDR86";-0,97953947316709
"GPC3";0,608185599229843
"KCNAB3";-1,52738878256745
"PCSK1N";-0,697841859703392
"TSPAN1";-0,0528307658254648
"TSPAN18";-0,541096557247363
"DRD4";-1,34605982150645
"S100B";0,356275584799864
"TNFRSF25";-1,59187988417495
"SPRR3";0,272164535858756
"FAM83C";-1,20127905767075
"MIR9-3HG";-0,89549959806714
"LOC643201";-0,819531001913449
"LCAT";-1,44970196040181
"EMB";-0,829729365608129
"TRIM9";-0,575332149833698
"CYP2E1";-1,59342802144108
"LAMA3";-0,757981683145988
"CWH43";-0,130153949327402
"ANKRD65";-1,23427668636116
"TDRD9";-0,584796617924335
"GPRC5C";-1,4041382498196
"LINC00900";-0,199061115606937
"XCL1";-0,145357363785986
"RUNDC3A";-1,09778091531679
"ADGRB1";-1,31756611287164
"CST6";-0,489417549217075
"MATN2";0,0195065408460078
"DUOX1";-1,50054869267957
"SST";-0,7736617729092
"ZFYVE27";-1,55251564758928
"LINC01410";-1,11513519631643
"MME";0,347208851616966
"RBBP8NL";-1,32142359838917
"CNKSR1";-1,49483116295502
"LINC01133";0,349947575880548
"DIRAS2";0,488599060949413
"LOC100506990";-1,45866495837614
"TMEM139";-0,272187160480744
"VWDE";-0,852973698160712
"CARD14";-1,42862366823337
"SLC23A3";-1,58094435343466
"ATP2C2";-1,37782129639165
"SYNGR1";-0,733863236652749
"RANBP17";-1,18512130431246
"DES_mRNA";-0,0463978300222178
"LRRC37A2";-1,04709444814814
"DLX5";-0,103891732965823
"CYP3A5";-1,19218787204374
"AGBL2";-1,56383954043293
"MAMDC4";-1,35018661533696
"ADTRP";-0,101213980984435
"MMRN2";-1,20381290194964
"HOXD1";-0,871005314967226
"ALDH8A1";-1,07479599633718
"HMGCS2";-0,430599222182893
"BCAS1";-1,53707065709223
"FAM95C";-1,1657306482584
"CCNL2";-1,56793003406352
"CD96";-0,725492077360183
"ANKRD6";-1,38347804928483
"SMO";-0,613627200904209
"MFSD2A";-1,34392303054783
"EVX1";0,424176405752834
"AGER";-1,58780662562909
"HLA-V";-0,885754070475267
"NXPH4";0,743621535397874
"SLFN13";-0,835269549006879
"SPP1";1,07148316798384
"FAM24B";-1,41043310921624
"UNC13D";-1,35401669097185
"ZNF662";-1,11462177764331
"MESP1";0,705343617862419
"LPCAT2";-1,26222555375112
"CD22";-0,423086831443335
"SH3TC2";-1,33556142474005
"ALDH1A1";0,686129911497573
"TMPRSS3";-1,00042216704307
"PILRB";-0,684408595979061
"CEMP1";-1,53810124815628
"NPAP1";-1,0884756443483
"TSPEAR-AS2";0,179597110582274
"ATP2B4";-1,24141267973553
"CCDC114";-0,648193097520827
"MYO3B";-0,950452738846232
"UST";-0,855976226553538
"SPACA4";-0,65507358749448
"FKBP1B";-0,572332538804455
"LENG8";-1,35923018955984
"ITIH4";-1,53829220495208
"TLE4";-1,31240113507032
"SPTBN5";-1,16808117042251
"KIAA0895L";-1,64861049207237
"TIMP3";-0,856518068670822
"HSD3B1";0,955096976759537
"PYROXD2";-1,59303056848311
"LEAP2";0,269467172561353
"TMEM51-AS1";-1,51268504062409
"STEAP2";-0,406088386518801
"CECR7";-0,839359473353446
"UPK3B";-0,881302824707294
"DTX3";-1,40850093048775
"TRO";-0,973938404669266
"PPP2R2B";-0,421053532998105
"ARL14";-1,22221952779157
"LINC00893";-1,62164975022587
"GABRB3";0,116166717859897
"C6orf223";-0,469836220525729
"LYNX1";-1,26225604610625
"GNRH1";-1,41412025698558
"PLA2G7";1,26306547294924
"WFDC2";-0,528455906525987
"CHP2";-0,570793758316533
"UCA1";-0,895649616846274
"CYP1B1";0,185238946196559
"CTSW";-0,720748969465975
"CBS";-0,484030014060041
"KRBOX1";-1,13212723680497
"ANXA3";0,309201997268958
"PCSK4";-1,36773606659015
"SPRR1A";0,955385454157028
"COLCA1";0,132885803147214
"LZTS3";-1,29344511791801
